INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=18199;StartDate=2017.01.13,22:48;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2248_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=18199;StartDate=2017.01.13,22:48;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2248_faLog.txt
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=34.438,78.219,-85.451;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=14.405,68.071,-78.984;VictimKit=JP_LMG_Limited;VictimVehicle=type97_chiha;AttackerKit=UP_Engineer;AttackerVehicle=f4u1a_corsair;AttackerWeapon=f4u1a_corsair_RocketLauncher;Time=1086
EXIT PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=78.1;Time=1086
SCORE ScoreDiff=-1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=dauntlesssbdtorch;PlayerPos=-42.445,106.772,-88.349;Time=1086;Scoretype=teamVehicleDamages
CAPTURE ControlPointID=102;CaptureType=neutral;CaptureTeam=1;CapturePointPos=24.838,67.433,-85.765;Time=1087
ENTER PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;VehicleName=type99_emp_bipod;Time=1090
SCORE ScoreDiff=1;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=33.799,69.555,-100.712;Time=1091;Scoretype=kills
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=33.799,69.555,-100.712;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=34.835,69.195,-100.765;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1091
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=37.803,68.271,-104.906;Time=1092;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=37.803,68.271,-104.906;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=34.151,69.373,-101.178;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=m1carbine;Time=1092
EXIT PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;VehicleName=type94;VehicleTime=26.3;Time=1092
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=38.473,69.057,-103.305;Time=1092;Scoretype=kills
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=38.473,69.057,-103.305;VictimName=2IG|HQ Wualy;VictimTeam=1;VictimPos=39.085,69.005,-103.322;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=1092
SCORE ScoreDiff=-4;PlayerName=2IGI18 [HS]=>Taran;PlayerTeam=1;PlayerKit=UP_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=25.138,68.523,-74.716;Time=1094;Scoretype=TKs
KILL;AttackerName=2IGI18 [HS]=>Taran;AttackerTeam=1;AttackerPos=25.138,68.523,-74.716;VictimName=2IG|18 Ensign_Steel;VictimTeam=1;VictimPos=20.173,68.040,-64.069;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=m1garand;Time=1094
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=37.422,68.341,-105.212;Time=1095;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=37.422,68.341,-105.212;VictimName=2IG|24 R0I0R;VictimTeam=1;VictimPos=34.621,69.224,-100.981;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=m1carbine;Time=1095
EXIT PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;VehicleName=type99_emp_bipod;VehicleTime=5.1;Time=1095
SCORE ScoreDiff=1;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m4a3;PlayerPos=82.182,67.029,-80.310;Time=1097;Scoretype=Unknown
SCORE ScoreDiff=2;PlayerName=7[USMC gerul;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=up_cpl;PlayerPos=-43.128,67.355,-106.853;Time=1099;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=7[1MD] GeoPat;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=-46.505,67.375,-105.302;Time=1099;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-43.346,67.331,-107.759;Time=1099;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-44.785,67.519,-105.168;Time=1099;Scoretype=cpAssists
SCORE ScoreDiff=3;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-46.349,67.440,-107.927;Time=1099;Scoretype=cpCaptures
CAPTURE ControlPointID=2;CaptureType=neutral;CaptureTeam=1;CapturePointPos=-44.384,66.389,-104.737;Time=1099
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=75mmdp;PlayerPos=42.977,66.040,-39.683;Time=1102;Scoretype=kills
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=42.977,66.040,-39.683;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=23.055,67.271,-60.765;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=1102
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=35.356,69.092,-101.648;Time=1104;Scoretype=kills
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=35.356,69.092,-101.648;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=35.023,69.122,-101.338;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=1104
SCORE ScoreDiff=-1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UW_PickUpPilotcolt1911;PlayerVehicle=up_cpl;PlayerPos=180.605,72.451,-23.234;Time=1110;Scoretype=suicides
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=180.605,72.451,-23.234;VictimName=H|USMC florianmehne;VictimTeam=2;VictimPos=180.605,72.451,-23.234;VictimKit=UW_PickUpPilotcolt1911;VictimVehicle=up_cpl;AttackerKit=UW_PickUpPilotcolt1911;AttackerVehicle=up_cpl;Time=1110
ENTER PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1112
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1114;Scoretype=kills
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IGI18 [HS]=>Taran;VictimTeam=1;VictimPos=25.258,68.511,-74.749;VictimKit=UP_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1114
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=25.444,67.114,-97.215;Time=1115;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=25.444,67.114,-97.215;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=29.489,68.409,-82.923;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1115
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=25.444,67.114,-97.215;Time=1118;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=25.444,67.114,-97.215;VictimName=2IG|18 R4yderPSG;VictimTeam=1;VictimPos=24.559,68.417,-88.273;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1118
SCORE ScoreDiff=1;PlayerName=1|USMC KarlGeorg;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=34.969,68.503,-106.123;Time=1119;Scoretype=kills
KILL;AttackerName=1|USMC KarlGeorg;AttackerTeam=2;AttackerPos=34.969,68.503,-106.123;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=35.903,68.379,-105.915;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=1119
ENTER PlayerName=2IG|18 DanielNL;PlayerTeam=1;VehicleName=kurogane;Time=1120
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-35.869,69.156,-104.651;Time=1123;Scoretype=kills
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=-35.869,69.156,-104.651;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=-32.224,68.916,-100.508;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1123
SCORE ScoreDiff=1;PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;PlayerKit=UW_PickUpSniperSpringfield;PlayerVehicle=up_pvt;PlayerPos=-36.390,71.437,-101.773;Time=1123;Scoretype=kills
KILL;AttackerName=[F|H] I<ODIUM>I;AttackerTeam=2;AttackerPos=-36.390,71.437,-101.773;VictimName= 2IGI24 GrantRuss;VictimTeam=1;VictimPos=-36.434,71.437,-103.706;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_PickUpSniperSpringfield;AttackerVehicle=up_pvt;AttackerWeapon=springfield03a4scope;Time=1123
EXIT PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;VehicleTime=52.1;Time=1126
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=25.444,67.114,-97.215;Time=1132;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=25.444,67.114,-97.215;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=21.946,70.196,-86.932;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1132
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1136;Scoretype=kills
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=33.120,68.016,-79.911;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=1136
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1136;Scoretype=kills
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|18 R4yderPSG;VictimTeam=1;VictimPos=31.188,68.083,-79.907;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=1136
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1136;Scoretype=kills
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|HQ Wualy;VictimTeam=1;VictimPos=34.672,68.087,-79.982;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=1136
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=113.2;Time=1136
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;Time=1136
ENTER PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;VehicleName=type95_hago;Time=1138
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=20.039,68.606,-64.662;Time=1140;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=20.039,68.606,-64.662;Time=1140;Scoretype=cpDefends
KILL;AttackerName=2IG|15 knokworst;AttackerTeam=1;AttackerPos=20.039,68.606,-64.662;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=22.412,68.599,-82.830;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1140
ENTER PlayerName=7[USMC gerul;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;Time=1141
SCORE ScoreDiff=1;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-64.672,65.629,-97.052;Time=1141;Scoretype=kills
KILL;AttackerName=2IG|15 [F|H]RAnDOOm;AttackerTeam=1;AttackerPos=-64.672,65.629,-97.052;VictimName=7[1MD] GeoPat;VictimTeam=2;VictimPos=-60.116,67.337,-98.460;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=jp_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1141
EXIT PlayerName=7[USMC gerul;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;VehicleTime=1.4;Time=1142
SCORE ScoreDiff=1;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.987,68.734,-105.306;Time=1143;Scoretype=kills
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=24.987,68.734,-105.306;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=35.117,69.120,-100.683;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1143
SCORE ScoreDiff=1;PlayerName=1|USMC sch@mpus;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=lvt-4;PlayerPos=-69.869,65.609,-99.100;Time=1144;Scoretype=kills
KILL;AttackerName=1|USMC sch@mpus;AttackerTeam=2;AttackerPos=-69.869,65.609,-99.100;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-65.468,65.617,-97.488;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=lvt-4;AttackerWeapon=Coaxial_Cal30_Main;Time=1144
SCORE ScoreDiff=1;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m4a3;PlayerPos=177.091,66.939,-59.329;Time=1148;Scoretype=kills
KILL;AttackerName=7USMC michaelau999;AttackerTeam=2;AttackerPos=177.091,66.939,-59.329;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=180.563,66.769,-55.245;VictimKit=JP_Engineer_type93;VictimVehicle=kurogane;AttackerKit=UP_Scout;AttackerVehicle=m4a3;AttackerWeapon=M4A3_75mm0;Time=1148
EXIT PlayerName=2IG|18 DanielNL;PlayerTeam=1;VehicleName=kurogane;VehicleTime=27.4;Time=1148
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=11.9;Time=1148
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;Time=1148
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=25.444,67.114,-97.215;Time=1149;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-24.386,67.752,-103.205;Time=1149;Scoretype=damageAssists
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=25.444,67.114,-97.215;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=28.383,67.686,-60.193;VictimKit=JP_PickUpMortar;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1149
SCORE ScoreDiff=3;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=40.281,68.306,-104.636;Time=1151;Scoretype=Unknown
SCORE ScoreDiff=2;PlayerName=7[USMC gerul;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=up_cpl;PlayerPos=-51.375,68.337,-105.193;Time=1153;Scoretype=Unknown
CAPTURE ControlPointID=102;CaptureType=neutral;CaptureTeam=1;CapturePointPos=24.838,67.433,-85.765;Time=1153
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=25.444,67.114,-97.215;Time=1155;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m4a3;PlayerPos=190.197,66.936,-56.717;Time=1155;Scoretype=damageAssists
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=25.444,67.114,-97.215;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=34.498,68.940,-76.008;VictimKit=JP_PickUpSuicide;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1155
SCORE ScoreDiff=1;PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=75mmdp;PlayerPos=36.708,66.152,-57.586;Time=1155;Scoretype=kills
KILL;AttackerName=2IG15 [F|H]Gunghoo;AttackerTeam=1;AttackerPos=36.708,66.152,-57.586;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=-11.437,67.906,-45.194;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=1155
SCORE ScoreDiff=1;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-5.211,68.576,-104.962;Time=1156;Scoretype=kills
KILL;AttackerName=7[1USM CLavish;AttackerTeam=2;AttackerPos=-5.211,68.576,-104.962;VictimName=2IG18 C6Eugenio;VictimTeam=1;VictimPos=-4.869,67.216,-108.072;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1156
ENTER PlayerName=7[1MD] GeoPat;PlayerTeam=2;VehicleName=lvt-4;Time=1156
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=34.729,69.101,-103.481;Time=1156;Scoretype=kills
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=34.729,69.101,-103.481;VictimName=2IG|24 R0I0R;VictimTeam=1;VictimPos=35.406,69.097,-101.916;VictimKit=UP_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=1156
SCORE ScoreDiff=1;PlayerName=2IG|15 BamBam_55;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=20.196,70.969,-93.993;Time=1157;Scoretype=kills
KILL;AttackerName=2IG|15 BamBam_55;AttackerTeam=1;AttackerPos=20.196,70.969,-93.993;VictimName=1|USMC Hawk2k9;VictimTeam=2;VictimPos=25.444,67.114,-97.215;VictimKit=UP_NCO_rifle;VictimVehicle=fh1_25mmaa;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1157
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=44.6;Time=1157
EXIT PlayerName=7[1MD] GeoPat;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.4;Time=1158
SCORE ScoreDiff=-1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1158;Scoretype=teamVehicleDamages
SCORE ScoreDiff=1;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=33.840,69.578,-100.461;Time=1159;Scoretype=kills
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=33.840,69.578,-100.461;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=34.333,69.387,-102.768;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=1159
ENTER PlayerName=7[USMC gerul;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;Time=1166
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-13.221,67.662,-100.649;Time=1166;Scoretype=kills
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=-13.221,67.662,-100.649;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=-8.897,68.087,-101.200;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1166
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=f4u1a_corsair;PlayerPos=39.344,133.055,-134.651;Time=1167;Scoretype=kills
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=39.344,133.055,-134.651;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=25.132,68.010,-96.921;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Engineer;AttackerVehicle=f4u1a_corsair;AttackerWeapon=f4u1a_corsair_Cannons;Time=1167
SCORE ScoreDiff=1;PlayerName=[F|H] SturmFlim13;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=9.887,71.108,-101.219;Time=1171;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IG|15 BamBam_55;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=25.282,67.359,-96.755;Time=1171;Scoretype=damageAssists
KILL;AttackerName=[F|H] SturmFlim13;AttackerTeam=1;AttackerPos=9.887,71.108,-101.219;VictimName=[F|H] I<ODIUM>I;VictimTeam=2;VictimPos=-37.022,76.133,-100.895;VictimKit=UW_PickUpSniperSpringfield;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=1171
SCORE ScoreDiff=-4;PlayerName=[F|H] SturmFlim13;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=9.887,71.108,-101.219;Time=1175;Scoretype=TKs
KILL;AttackerName=[F|H] SturmFlim13;AttackerTeam=1;AttackerPos=9.887,71.108,-101.219;VictimName= 2IGI24 GrantRuss;VictimTeam=1;VictimPos=9.952,68.349,-88.641;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=1175
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=f4u1a_corsair;PlayerPos=34.293,100.544,-103.737;Time=1179;Scoretype=kills
