INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=13727;StartDate=2017.01.13,21:33;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2133_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=13727;StartDate=2017.01.13,21:33;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2133_faLog.txt
SCORE ScoreDiff=3;PlayerName= 5[1USMC]truth_HUN;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=22.127,67.870,-86.606;Time=1207;Scoretype=cpNeutralizes
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=23.089,68.656,-85.431;Time=1207;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=2;PlayerName=7[USMC gerul;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=up_cpl;PlayerPos=22.179,68.114,-87.643;Time=1207;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=2;PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=21.770,69.090,-84.959;Time=1207;Scoretype=cpNeutralizeAssists
CAPTURE ControlPointID=102;CaptureType=neutral;CaptureTeam=0;CapturePointPos=24.838,67.433,-85.765;Time=1207
SCORE ScoreDiff=1;PlayerName=[2IG] Humledrik;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-22.897,69.003,-45.967;Time=1208;Scoretype=kills
KILL;AttackerName=[2IG] Humledrik;AttackerTeam=1;AttackerPos=-22.897,69.003,-45.967;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=-21.993,67.020,-49.843;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1208
ENTER PlayerName=5|USMC Tutvys;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1209
ENTER PlayerName=2IG|24 R0I0R;PlayerTeam=1;VehicleName=aichi_val;Time=1210
SCORE ScoreDiff=1;PlayerName=2IG|15 Xant;PlayerTeam=1;PlayerKit=JP_PickUpAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-23.569,69.012,-44.797;Time=1210;Scoretype=kills
KILL;AttackerName=2IG|15 Xant;AttackerTeam=1;AttackerPos=-23.569,69.012,-44.797;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=-33.085,66.875,-47.362;VictimKit=UP_SMGAssault;VictimVehicle=75mmdp;AttackerKit=JP_PickUpAssault;AttackerVehicle=jp_rilfe_khaki;Time=1210
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=75mmdp;VehicleTime=8.0;Time=1210
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=lcvp;VehicleTime=24.7;Time=1211
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=lcvp;Time=1211
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;Time=1212
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-21.650,69.647,-31.310;Time=1212;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-21.650,69.647,-31.310;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-18.228,65.530,-26.935;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1212
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.0;Time=1213
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=lcvp;VehicleTime=2.5;Time=1214
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=lcvp;Time=1214
SCORE ScoreDiff=1;PlayerName=5|USMC Tutvys;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=fh1_25mmaa;PlayerPos=9.958,68.435,-88.167;Time=1214;Scoretype=kills
KILL;AttackerName=5|USMC Tutvys;AttackerTeam=2;AttackerPos=9.958,68.435,-88.167;VictimName=2IGI18 luacha2000;VictimTeam=1;VictimPos=23.260,66.935,-64.751;VictimKit=JP_Engineer_type93;VictimVehicle=fh1_25mmaa;AttackerKit=UP_Engineer;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1214
EXIT PlayerName=2IGI18 luacha2000;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=93.0;Time=1214
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;Time=1215
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.2;Time=1216
SCORE ScoreDiff=1;PlayerName=2IG|15 Ephiriel;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.574,68.388,-39.157;Time=1217;Scoretype=kills
KILL;AttackerName=2IG|15 Ephiriel;AttackerTeam=1;AttackerPos=-24.574,68.388,-39.157;VictimName=1IUSMC Haraldt;VictimTeam=2;VictimPos=-33.485,68.917,-49.345;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_grenade;Time=1217
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;Time=1218
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=0.5;Time=1218
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;Time=1218
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=0.5;Time=1219
SCORE ScoreDiff=1;PlayerName=5|USMC Tutvys;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=fh1_25mmaa;PlayerPos=9.958,68.435,-88.167;Time=1221;Scoretype=kills
KILL;AttackerName=5|USMC Tutvys;AttackerTeam=2;AttackerPos=9.958,68.435,-88.167;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=20.904,68.805,-91.377;VictimKit=JP_PickUpSniper;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Engineer;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1221
SCORE ScoreDiff=3;PlayerName= 5[1USMC]truth_HUN;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=22.127,67.872,-86.597;Time=1224;Scoretype=cpCaptures
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=23.089,68.656,-85.431;Time=1224;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=7[USMC gerul;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=up_cpl;PlayerPos=22.124,68.066,-87.966;Time=1224;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=21.852,69.259,-85.063;Time=1224;Scoretype=cpAssists
CAPTURE ControlPointID=102;CaptureType=neutral;CaptureTeam=1;CapturePointPos=24.838,67.433,-85.765;Time=1224
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-22.810,72.400,-32.475;Time=1225;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-22.810,72.400,-32.475;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-23.464,70.123,-27.291;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1225
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;Time=1226
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.2;Time=1227
SCORE ScoreDiff=1;PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-18.694,68.675,-47.098;Time=1227;Scoretype=kills
KILL;AttackerName=2IG15 [F|H]Gunghoo;AttackerTeam=1;AttackerPos=-18.694,68.675,-47.098;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=-21.879,68.849,-58.652;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1227
SCORE ScoreDiff=1;PlayerName=1|USMC KarlGeorg;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-34.559,68.141,-45.622;Time=1228;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1|USMC jay919;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-21.851,66.117,-49.910;Time=1228;Scoretype=damageAssists
KILL;AttackerName=1|USMC KarlGeorg;AttackerTeam=2;AttackerPos=-34.559,68.141,-45.622;VictimName=2IG|15 Ephiriel;VictimTeam=1;VictimPos=-31.074,68.409,-47.030;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1228
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-22.704,69.814,-29.677;Time=1230;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-22.704,69.814,-29.677;VictimName=2IG|15 knokworst;VictimTeam=1;VictimPos=-21.806,68.606,-28.789;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1230
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;Time=1231
ENTER PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=75mmdp;Time=1232
SCORE ScoreDiff=1;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.223,68.460,-83.679;Time=1232;Scoretype=kills
KILL;AttackerName=2IG|18 R4yderPSG;AttackerTeam=1;AttackerPos=24.223,68.460,-83.679;VictimName=7[USMC gerul;VictimTeam=2;VictimPos=24.553,68.409,-89.618;VictimKit=UP_Engineer;VictimVehicle=up_cpl;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1232
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=2.5;Time=1233
SCORE ScoreDiff=1;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=25.055,68.108,-77.451;Time=1234;Scoretype=kills
KILL;AttackerName=2IG|18 GGarrido;AttackerTeam=1;AttackerPos=25.055,68.108,-77.451;VictimName=[F|H] I<ODIUM>I;VictimTeam=2;VictimPos=21.791,69.208,-85.079;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_grenade;Time=1234
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=80.9;Time=1236
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;Time=1237
ENTER PlayerName=2IGI18 luacha2000;PlayerTeam=1;VehicleName=type97_chiha;Time=1237
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.0;Time=1238
SCORE ScoreDiff=3;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-21.221,69.446,-31.800;Time=1238;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-21.227,69.443,-31.934;Time=1239;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-21.227,69.443,-31.934;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-21.496,69.259,-34.630;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1239
SCORE ScoreDiff=1;PlayerName=2IG|15 papa@FH2;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=75mmdp;PlayerPos=-7.276,65.576,-48.829;Time=1239;Scoretype=kills
KILL;AttackerName=2IG|15 papa@FH2;AttackerTeam=1;AttackerPos=-7.276,65.576,-48.829;VictimName= [F|H]Papillon;VictimTeam=2;VictimPos=-8.121,65.375,35.912;VictimKit=UP_Scout;VictimVehicle=lcvp;AttackerKit=jp_RifleAssault;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=1239
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=lcvp;VehicleTime=25.5;Time=1239
ENTER PlayerName=1|USMC jay919;PlayerTeam=2;VehicleName=lvt-4;Time=1240
SCORE ScoreDiff=-1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=1241;Scoretype=suicides
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=T|USMC atElmo;VictimTeam=2;VictimPos=-105.018,71.235,184.666;VictimKit=UP_RifleAssault;VictimVehicle=us05insinglemk30_arty_1;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;Time=1241
EXIT PlayerName=T|USMC atElmo;PlayerTeam=2;VehicleName=us05insinglemk30_arty_1;VehicleTime=829.5;Time=1241
SCORE ScoreDiff=3;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-22.691,72.408,-33.214;Time=1243;Scoretype=cpNeutralizes
SCORE ScoreDiff=2;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-23.154,72.408,-33.245;Time=1243;Scoretype=cpNeutralizeAssists
CAPTURE ControlPointID=1;CaptureType=neutral;CaptureTeam=0;CapturePointPos=-22.565,67.698,-35.086;Time=1243
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-23.154,72.400,-33.245;Time=1244;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-23.154,72.400,-33.245;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=-21.443,68.540,-40.266;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1244
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;Time=1245
SCORE ScoreDiff=-1;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=UW_PickUpFlamethrower;PlayerVehicle=up_pvt;PlayerPos=-12.124,68.717,-61.340;Time=1245;Scoretype=suicides
KILL;AttackerName=7|USMC Spieler4;AttackerTeam=2;AttackerPos=-12.124,68.717,-61.340;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=-12.124,68.717,-61.340;VictimKit=UW_PickUpFlamethrower;VictimVehicle=up_pvt;AttackerKit=UW_PickUpFlamethrower;AttackerVehicle=up_pvt;AttackerWeapon=flamethrowerm1a1;Time=1245
SCORE ScoreDiff=1;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-12.124,68.717,-61.340;Time=1245;Scoretype=kills
KILL;AttackerName=7|USMC Spieler4;AttackerTeam=2;AttackerPos=-12.124,68.717,-61.340;VictimName=2IG|24 RADIOSMERSH;VictimTeam=1;VictimPos=-12.523,68.810,-61.912;VictimKit=JP_PickUpMortar;VictimVehicle=jp_rilfe_khaki;AttackerKit=Unknown;AttackerVehicle=MultiPlayerFreeCamera;AttackerWeapon=flamethrowerm1a1;Time=1245
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;Time=1245
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-23.137,72.400,-33.216;Time=1246;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-23.137,72.400,-33.216;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=-20.273,68.493,-38.034;VictimKit=JP_PickUpAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1246
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-22.744,72.400,-33.317;Time=1248;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-22.744,72.400,-33.317;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=-23.606,68.478,-37.474;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1248
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=4.5;Time=1249
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;Time=1249
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1250;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=22.225,68.197,-88.038;Time=1250;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=31.375,68.207,-74.961;VictimKit=JP_Engineer_type93;VictimVehicle=type97_chiha;AttackerKit=UP_Scout;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1250
EXIT PlayerName=[F|H] SturmFlim13;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=67.9;Time=1250
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1250;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=22.225,68.197,-88.038;Time=1250;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IGI18 luacha2000;VictimTeam=1;VictimPos=31.197,68.538,-75.219;VictimKit=JP_Engineer_type93;VictimVehicle=type97_chiha;AttackerKit=UP_Scout;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1250
EXIT PlayerName=2IGI18 luacha2000;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=12.9;Time=1250
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1250;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=22.225,68.197,-88.038;Time=1250;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=31.449,68.571,-73.765;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1250
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=jp_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-21.522,69.669,-32.210;Time=1252;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-21.522,69.669,-32.210;VictimName=2IG|15 Ephiriel;VictimTeam=1;VictimPos=-20.059,68.620,-40.263;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=arisaka1;Time=1252
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=3.1;Time=1252
SCORE ScoreDiff=2;PlayerName=2IG|18 DTBG;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.594,68.396,-83.683;Time=1255;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=2;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=25.099,68.307,-84.111;Time=1255;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=2;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.130,68.429,-82.406;Time=1255;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=3;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.134,68.508,-86.280;Time=1255;Scoretype=cpNeutralizes
SCORE ScoreDiff=2;PlayerName=2IGI18 Taran121;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=25.321,68.250,-83.810;Time=1255;Scoretype=cpNeutralizeAssists
CAPTURE ControlPointID=102;CaptureType=neutral;CaptureTeam=0;CapturePointPos=24.838,67.433,-85.765;Time=1255
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=25.165,68.297,-84.173;Time=1256;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IG|18 DTBG;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.498,68.412,-83.680;Time=1256;Scoretype=damageAssists
KILL;AttackerName= 2IG|HQSir_Kows;AttackerTeam=1;AttackerPos=25.165,68.297,-84.173;VictimName=5|USMC AL-SAHAD;VictimTeam=2;VictimPos=23.519,68.433,-88.524;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1256
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=14.3;Time=1259
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;Time=1259
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=2.1;Time=1261
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;Time=1261
EXIT PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=86.4;Time=1263
SCORE ScoreDiff=1;PlayerName=5|USMC Tutvys;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=fh1_25mmaa;PlayerPos=9.958,68.435,-88.167;Time=1263;Scoretype=kills
KILL;AttackerName=5|USMC Tutvys;AttackerTeam=2;AttackerPos=9.958,68.435,-88.167;VictimName=2IGI24 Lebowski(rus);VictimTeam=1;VictimPos=25.224,68.397,-70.950;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Engineer;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1263
SCORE ScoreDiff=1;PlayerName= [F|H]Papillon;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=31.750,68.109,-80.350;Time=1265;Scoretype=kills
KILL;AttackerName= [F|H]Papillon;AttackerTeam=2;AttackerPos=31.750,68.109,-80.350;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=25.122,68.302,-84.157;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=1265
CAPTURE ControlPointID=3;CaptureType=neutral;CaptureTeam=1;CapturePointPos=52.481,67.772,-55.529;Time=1266
SCORE ScoreDiff=1;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.199,68.479,-86.666;Time=1267;Scoretype=kills
KILL;AttackerName=2IG|18 R4yderPSG;AttackerTeam=1;AttackerPos=24.199,68.479,-86.666;VictimName=[F|H] I<ODIUM>I;VictimTeam=2;VictimPos=24.229,68.381,-91.967;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1267
EXIT PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=75mmdp;VehicleTime=35.3;Time=1267
SCORE ScoreDiff=1;PlayerName=[2IG] Otto1;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-17.134,67.470,-49.289;Time=1268;Scoretype=kills
