INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=20439;StartDate=2017.01.13,23:25;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2325_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=20439;StartDate=2017.01.13,23:25;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2325_faLog.txt
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=1522;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=1|USMC Yehiel_Feiner;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=60.368,68.031,-98.951;Time=1522;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|24 Mid4eL;VictimTeam=1;VictimPos=60.965,70.644,-61.787;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1522
SCORE ScoreDiff=1;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=57.350,67.943,-39.223;Time=1524;Scoretype=kills
KILL;AttackerName=2IG|18 Ensign_Steel;AttackerTeam=1;AttackerPos=57.350,67.943,-39.223;VictimName=1|USMC KarlGeorg;VictimTeam=2;VictimPos=58.515,66.423,-33.907;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1524
ENTER PlayerName=2IG|18 GGarrido;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=1524
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO;PlayerVehicle=up_2Marine_sgt;PlayerPos=59.673,66.565,-36.595;Time=1524;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=59.673,66.565,-36.595;VictimName=2IG|18 Ensign_Steel;VictimTeam=1;VictimPos=57.120,67.959,-39.165;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=thompsonm1a1;Time=1524
EXIT PlayerName=2IG|18 GGarrido;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=2.3;Time=1526
SCORE ScoreDiff=1;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=65.302,67.150,-36.517;Time=1531;Scoretype=kills
KILL;AttackerName=2IG|18 GGarrido;AttackerTeam=1;AttackerPos=65.302,67.150,-36.517;VictimName=7USMC -Kwiot-;VictimTeam=2;VictimPos=64.384,67.176,-36.751;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1531
EXIT PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=a6m_zero;VehicleTime=285.6;Time=1533
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=1535;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=1|USMC Yehiel_Feiner;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=60.523,67.970,-98.920;Time=1535;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=53.283,68.627,-56.023;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=1535
KILL;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=175.337,67.916,-75.683;VictimKit=jp_PickUpPilot;VictimVehicle=jp_rilfe_khaki;Time=1540
SCORE ScoreDiff=1;PlayerName=1|1USM Shogun007;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=58.163,66.400,-33.981;Time=1543;Scoretype=kills
KILL;AttackerName=1|1USM Shogun007;AttackerTeam=2;AttackerPos=58.163,66.400,-33.981;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=51.702,68.356,-36.930;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_LMG_Limited;AttackerVehicle=up_pvt;AttackerWeapon=bar18a2_slow;Time=1543
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO;PlayerVehicle=up_2Marine_sgt;PlayerPos=59.629,66.885,-37.080;Time=1549;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=59.629,66.885,-37.080;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=51.179,67.982,-38.865;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=thompsonm1a1;Time=1549
ENTER PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=1550
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO;PlayerVehicle=up_2Marine_sgt;PlayerPos=59.756,67.440,-37.366;Time=1552;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=59.756,67.440,-37.366;VictimName=2IG18 C6Eugenio;VictimTeam=1;VictimPos=55.988,68.022,-43.215;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=thompsonm1a1;Time=1552
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=f4u1a_corsair;VehicleTime=153.0;Time=1553
ENTER PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=f4u1a_corsair;Time=1554
SCORE ScoreDiff=2;PlayerName=[2IG] Humledrik;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-52.293,70.497,-102.876;Time=1557;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=56.303,67.821,-98.715;Time=1558;Scoretype=kills
KILL;AttackerName= 2IG|HQSir_Kows;AttackerTeam=1;AttackerPos=56.303,67.821,-98.715;VictimName=1IUSMC Haraldt;VictimTeam=2;VictimPos=55.197,68.257,-95.892;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=jp_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1558
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO;PlayerVehicle=up_2Marine_sgt;PlayerPos=62.931,67.568,-38.414;Time=1559;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=62.931,67.568,-38.414;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=65.368,66.990,-36.245;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=thompsonm1a1;Time=1559
SCORE ScoreDiff=1;PlayerName=1|USMC jay919;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=41.248,68.941,-103.456;Time=1561;Scoretype=kills
KILL;AttackerName=1|USMC jay919;AttackerTeam=2;AttackerPos=41.248,68.941,-103.456;VictimName=2IG|24 Vlasov;VictimTeam=1;VictimPos=46.533,67.660,-101.860;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=1561
SCORE ScoreDiff=1;PlayerName=1|USMC Yehiel_Feiner;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=59.388,68.272,-99.092;Time=1562;Scoretype=kills
KILL;AttackerName=1|USMC Yehiel_Feiner;AttackerTeam=2;AttackerPos=59.388,68.272,-99.092;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=58.479,68.046,-98.365;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1562
SCORE ScoreDiff=1;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=64.728,69.748,-72.853;Time=1564;Scoretype=kills
KILL;AttackerName=7|USMC Spieler4;AttackerTeam=2;AttackerPos=64.728,69.748,-72.853;VictimName=2IGCpt Malleus_RUSSI;VictimTeam=1;VictimPos=64.257,69.526,-72.280;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1564
SCORE ScoreDiff=-4;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=59.797,68.589,-59.062;Time=1565;Scoretype=TKs
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=59.797,68.589,-59.062;VictimName=2IG|18 Ensign_Steel;VictimTeam=1;VictimPos=52.604,68.618,-58.841;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=1565
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=66.119,66.993,-35.474;Time=1567;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=66.119,66.993,-35.474;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=65.455,66.981,-36.217;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_LMG_Limited;AttackerVehicle=up_pvt;AttackerWeapon=bar18a2;Time=1567
SCORE ScoreDiff=1;PlayerName=[F|H] SturmFlim13;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=61.412,68.222,-72.559;Time=1569;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IGCpt Malleus_RUSSI;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=64.332,68.817,-72.472;Time=1569;Scoretype=damageAssists
KILL;AttackerName=[F|H] SturmFlim13;AttackerTeam=1;AttackerPos=61.412,68.222,-72.559;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=61.944,68.226,-72.685;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1569
ENTER PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=m3a1_stuart;Time=1573
EXIT PlayerName=7USMC michaelau999;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=53.6;Time=1574
SCORE ScoreDiff=1;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=74.320,69.231,-54.304;Time=1580;Scoretype=kills
KILL;AttackerName=7[1USM CLavish;AttackerTeam=2;AttackerPos=74.320,69.231,-54.304;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=67.662,69.458,-67.270;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1580
SCORE ScoreDiff=1;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=59.797,68.589,-59.062;Time=1581;Scoretype=kills
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=59.797,68.589,-59.062;VictimName=H|USMC florianmehne;VictimTeam=2;VictimPos=56.413,68.357,-47.606;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=1581
SCORE ScoreDiff=3;PlayerName=1|USMC eXHaLe;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=53.865,68.427,-56.900;Time=1584;Scoretype=cpNeutralizes
SCORE ScoreDiff=2;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO;PlayerVehicle=up_2Marine_sgt;PlayerPos=52.418,68.649,-52.660;Time=1584;Scoretype=cpNeutralizeAssists
SCORE ScoreDiff=2;PlayerName=1|USMC KarlGeorg;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=54.616,68.649,-52.961;Time=1584;Scoretype=cpNeutralizeAssists
CAPTURE ControlPointID=3;CaptureType=neutral;CaptureTeam=0;CapturePointPos=52.481,67.772,-55.529;Time=1584
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=1589;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=1|USMC sch@mpus;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-99.925,65.148,-63.795;Time=1589;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=-26.047,70.198,-27.208;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=1589
SCORE ScoreDiff=1;PlayerName=2IG|15 Xant;PlayerTeam=1;PlayerKit=JP_PickUpMortar;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-47.098,65.259,-59.242;Time=1591;Scoretype=kills
KILL;AttackerName=2IG|15 Xant;AttackerTeam=1;AttackerPos=-47.098,65.259,-59.242;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=-99.941,65.151,-63.796;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_PickUpMortar;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1591
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=72.471,67.652,-36.650;Time=1593;Scoretype=kills
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=72.471,67.652,-36.650;VictimName=2IGCpt Malleus_RUSSI;VictimTeam=1;VictimPos=58.913,68.599,-47.497;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1593
EXIT PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=8inch_defgun;VehicleTime=76.8;Time=1594
SCORE ScoreDiff=1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=23.086,69.517,-104.619;Time=1595;Scoretype=kills
KILL;AttackerName=2IG|24 Vlasov;AttackerTeam=1;AttackerPos=23.086,69.517,-104.619;VictimName=1|USMC Yehiel_Feiner;VictimTeam=2;VictimPos=31.817,68.245,-105.081;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1595
SCORE ScoreDiff=1;PlayerName=2IG|24 Mid4eL;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=51.049,68.465,-50.911;Time=1597;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=54.580,67.231,-39.946;Time=1597;Scoretype=damageAssists
KILL;AttackerName=2IG|24 Mid4eL;AttackerTeam=1;AttackerPos=51.049,68.465,-50.911;VictimName=1|USMC Hawk2k9;VictimTeam=2;VictimPos=51.355,68.466,-50.940;VictimKit=UP_NCO;VictimVehicle=up_2Marine_sgt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1597
ENTER PlayerName=7[1MD] GeoPat;PlayerTeam=2;VehicleName=willysmb;Time=1598
SCORE ScoreDiff=-1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=36.146,69.182,-102.222;Time=1599;Scoretype=teamVehicleDamages
SCORE ScoreDiff=1;PlayerName=1|USMC jay919;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=37.658,69.314,-102.242;Time=1599;Scoretype=kills
KILL;AttackerName=1|USMC jay919;AttackerTeam=2;AttackerPos=37.658,69.314,-102.242;VictimName=2IG|15 GABBOTTO;VictimTeam=1;VictimPos=36.146,69.174,-102.223;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=1599
EXIT PlayerName=7[1MD] GeoPat;PlayerTeam=2;VehicleName=willysmb;VehicleTime=1.2;Time=1599
SCORE ScoreDiff=1;PlayerName=2IG|24 Mid4eL;PlayerTeam=1;PlayerKit=UP_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=51.812,68.474,-50.828;Time=1602;Scoretype=kills
KILL;AttackerName=2IG|24 Mid4eL;AttackerTeam=1;AttackerPos=51.812,68.474,-50.828;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=53.296,68.573,-50.446;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=UP_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=thompsonm1a1;Time=1602
SCORE ScoreDiff=1;PlayerName=7USMC -Kwiot-;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart;PlayerPos=62.609,68.132,-45.742;Time=1603;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=53.303,68.095,-50.464;Time=1603;Scoretype=damageAssists
KILL;AttackerName=7USMC -Kwiot-;AttackerTeam=2;AttackerPos=62.609,68.132,-45.742;VictimName=2IG|24 Mid4eL;VictimTeam=1;VictimPos=51.812,68.474,-50.828;VictimKit=UP_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart;AttackerWeapon=Coaxial_Cal30_Cam3;Time=1603
ENTER PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=type97_chiha;Time=1604
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;Time=1604
CAPTURE ControlPointID=103;CaptureType=neutral;CaptureTeam=0;CapturePointPos=-118.565,24.960,267.766;Time=1604
SCORE ScoreDiff=1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=UP_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=33.232,68.271,-105.238;Time=1606;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=36.061,68.376,-102.308;Time=1606;Scoretype=damageAssists
KILL;AttackerName=2IG|24 Vlasov;AttackerTeam=1;AttackerPos=33.232,68.271,-105.238;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=36.199,69.155,-102.986;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=UP_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=m1garand;Time=1606
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=willysmb;Time=1607
SCORE ScoreDiff=1;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=50.678,67.197,-55.838;Time=1611;Scoretype=kills
KILL;AttackerName=2IG|18 Ensign_Steel;AttackerTeam=1;AttackerPos=50.678,67.197,-55.838;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=51.632,68.429,-57.523;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1611
SCORE ScoreDiff=1;PlayerName=2IG|18 DanielNL;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=49.324,68.629,-57.024;Time=1613;Scoretype=kills
KILL;AttackerName=2IG|18 DanielNL;AttackerTeam=1;AttackerPos=49.324,68.629,-57.024;VictimName=1|USMC KarlGeorg;VictimTeam=2;VictimPos=54.213,68.641,-53.732;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=1613
SCORE ScoreDiff=1;PlayerName=7USMC -Kwiot-;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart;PlayerPos=62.929,68.202,-46.941;Time=1615;Scoretype=kills
KILL;AttackerName=7USMC -Kwiot-;AttackerTeam=2;AttackerPos=62.929,68.202,-46.941;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=58.513,68.172,-56.690;VictimKit=JP_LMG_Limited;VictimVehicle=type97_chiha;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart;AttackerWeapon=M3A1_Stuart_MainGun;Time=1615
EXIT PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=10.8;Time=1615
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=63.984,67.925,-41.426;Time=1619;Scoretype=kills
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=63.984,67.925,-41.426;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=60.944,68.355,-43.669;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1619
SCORE ScoreDiff=1;PlayerName=2IG|18 DanielNL;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=53.239,68.479,-56.534;Time=1620;Scoretype=kills
KILL;AttackerName=2IG|18 DanielNL;AttackerTeam=1;AttackerPos=53.239,68.479,-56.534;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=57.473,68.500,-54.015;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=1620
SCORE ScoreDiff=1;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=61.990,69.305,-57.886;Time=1621;Scoretype=kills
KILL;AttackerName=7[1USM CLavish;AttackerTeam=2;AttackerPos=61.990,69.305,-57.886;VictimName=2IG|18 R4yderPSG;VictimTeam=1;VictimPos=49.859,68.810,-61.031;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1621
ENTER PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=75mmdp;Time=1621
CAPTURE ControlPointID=3;CaptureType=neutral;CaptureTeam=0;CapturePointPos=52.481,67.772,-55.529;Time=1621
SCORE ScoreDiff=1;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=55.017,68.641,-53.088;Time=1627;Scoretype=kills
KILL;AttackerName=2IG|18 Ensign_Steel;AttackerTeam=1;AttackerPos=55.017,68.641,-53.088;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=54.897,68.641,-52.647;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=1627
SCORE ScoreDiff=1;PlayerName=7[USMC gerul;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=61.858,71.072,-62.161;Time=1628;Scoretype=kills
KILL;AttackerName=7[USMC gerul;AttackerTeam=2;AttackerPos=61.858,71.072,-62.161;VictimName=2IG|24 R0I0R;VictimTeam=1;VictimPos=58.032,68.415,-59.666;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_LMG_Limited;AttackerVehicle=up_pvt;AttackerWeapon=bar18a2_slow;Time=1628
SCORE ScoreDiff=1;PlayerName=7USMC -Kwiot-;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart;PlayerPos=60.212,68.282,-55.199;Time=1628;Scoretype=kills
KILL;AttackerName=7USMC -Kwiot-;AttackerTeam=2;AttackerPos=60.212,68.282,-55.199;VictimName=2IG18 C6Eugenio;VictimTeam=1;VictimPos=46.717,68.756,-57.265;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart;AttackerWeapon=m3a1_stuart_maingun_he;Time=1628
SCORE ScoreDiff=-1;PlayerName=2IG|18 DanielNL;PlayerTeam=1;PlayerKit=JP_PickUpSuicide;PlayerVehicle=jp_rilfe_khaki;PlayerPos=53.546,69.086,-57.579;Time=1630;Scoretype=suicides
